from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8366,12947,0,240,,
8367,12946,0,240,,
8367,12947,0,240,,
8368,12946,2,360,,
8368,12947,2,360,,
8381,6683,2,360,,
8381,8381,0,240,,
8394,766,0,240,,
8396,8396,4,0,14541670,14541796
8396,8396,4,0,14541671,14541776
8396,8396,4,0,14541672,14541792
8396,8396,4,0,14541673,14541774
8396,8396,4,0,14541674,14541783
8396,8396,4,0,14541675,14541777
8396,8396,4,0,14541676,14541790
8396,8396,4,0,14541677,14541779
8396,8396,4,0,14541678,14541778
8396,8396,4,0,14541679,14541786
8396,8396,4,0,14541680,14541785
8396,8396,4,0,14541681,14541775
8396,8396,4,0,14541682,14541784
8396,8396,4,0,14541683,14541780
8396,8396,4,0,14541684,14541781
8396,8396,4,0,14541685,14541794
8396,8396,4,0,14541686,14541793
8396,8396,4,0,14541687,14541787
8396,8396,4,0,14541688,14541788
8396,8396,4,0,14541689,14541789
8396,8396,4,0,14541690,14541782
8396,8396,4,0,14541691,14541795
8396,8396,4,0,14541692,14541791
8396,8396,4,0,14541716,14541833
8396,8396,4,0,14541717,14541821
8396,8396,4,0,14541718,14541822
8396,8396,4,0,14541719,14541823
8396,8396,4,0,14541720,14541825
8396,8396,4,0,14541721,14541827
8396,8396,4,0,14541722,14541828
8396,8396,4,0,14541723,14541820
8396,8396,4,0,14541724,14541834
8396,8396,4,0,14541725,14541826
8396,8396,4,0,14541726,14541829
8396,8396,4,0,14541727,14541832
8396,8396,4,0,14541728,14541830
8396,8396,4,0,14541729,14541824
8396,8396,4,0,14541730,14541831
8396,8396,4,0,14541746,14541856
8396,8396,4,0,14541747,14541858
8396,8396,4,0,14541748,14541860
8396,8396,4,0,14541749,14541859
8396,8396,4,0,14541750,14541862
8396,8396,4,0,14541751,14541863
8396,8396,4,0,14541752,14541861
8396,8396,4,0,14541753,14541851
8396,8396,4,0,14541754,14541853
8396,8396,4,0,14541755,14541852
8396,8396,4,0,14541756,14541854
8396,8396,4,0,14541757,14541857
8396,8396,4,0,14541758,14541850
8396,8396,4,0,14541759,14541855
8396,8396,4,0,14541797,14541708
8396,8396,4,0,14541798,14541694
8396,8396,4,0,14541799,14541701
8396,8396,4,0,14541800,14541696
8396,8396,4,0,14541801,14541715
8396,8396,4,0,14541802,14541699
8396,8396,4,0,14541803,14541709
8396,8396,4,0,14541804,14541695
8396,8396,4,0,14541805,14541702
8396,8396,4,0,14541806,14541712
8396,8396,4,0,14541807,14541697
8396,8396,4,0,14541808,14541700
8396,8396,4,0,14541809,14541714
8396,8396,4,0,14541810,14541710
8396,8396,4,0,14541811,14541711
8396,8396,4,0,14541812,14541713
8396,8396,4,0,14541813,14541698
8396,8396,4,0,14541814,14541703
8396,8396,4,0,14541815,14541704
8396,8396,4,0,14541816,14541705
8396,8396,4,0,14541817,14541706
8396,8396,4,0,14541818,14541707
8396,8396,4,0,14541819,14541693
8396,8396,4,0,14541835,14541737
8396,8396,4,0,14541836,14541744
8396,8396,4,0,14541837,14541733
8396,8396,4,0,14541838,14541745
8396,8396,4,0,14541839,14541731
8396,8396,4,0,14541840,14541736
8396,8396,4,0,14541841,14541735
8396,8396,4,0,14541842,14541738
8396,8396,4,0,14541843,14541732
8396,8396,4,0,14541844,14541740
8396,8396,4,0,14541845,14541739
8396,8396,4,0,14541846,14541734
8396,8396,4,0,14541847,14541742
8396,8396,4,0,14541848,14541743
8396,8396,4,0,14541849,14541741
8396,8396,4,0,14541864,14541773
8396,8396,4,0,14541865,14541767
8396,8396,4,0,14541866,14541764
8396,8396,4,0,14541867,14541769
8396,8396,4,0,14541868,14541770
8396,8396,4,0,14541869,14541772
8396,8396,4,0,14541870,14541771
8396,8396,4,0,14541871,14541768
8396,8396,4,0,14541872,14541762
8396,8396,4,0,14541873,14541761
8396,8396,4,0,14541874,14541760
8396,8396,4,0,14541875,14541763
8396,8396,4,0,14541876,14541765
8396,8396,4,0,14541877,14541766
8408,7646,2,300,,
8412,12946,0,240,,
8412,12947,0,240,,
8412,8367,2,300,,
8412,8412,0,240,,
8417,12947,2,360,,
842,11010,0,240,,
842,11022,0,240,,
8443,8048,0,240,,
8443,8069,0,240,,
8467,4711,0,240,,
847,1533,0,240,,
847,1580,0,240,,
8483,6768,2,480,,
8483,6781,2,600,,
8483,8283,2,300,,
8485,8282,2,300,,
8485,8283,2,480,,
8490,6482,2,360,,
8490,6578,0,240,,
8497,8497,4,0,14744733,14744754
8497,8497,4,0,14744734,14744755
8497,8497,4,0,14744735,14744756
850,1147,2,360,,
850,1206,2,360,,
853,10620,2,300,,
8535,12375,2,300,,
8535,8535,0,240,,
8542,11128,0,240,,
8542,11129,0,240,,
8563,11674,0,240,,
8563,1685,0,240,,
8563,1801,0,240,,
8563,8047,0,240,,
8563,8070,0,240,,
8563,8563,0,240,,
857,1143,2,300,,
857,12749,2,360,,
857,176,2,360,,
857,857,0,240,,
857,8622,0,240,,
8573,10564,0,240,,
8573,8552,0,240,,
8573,8561,0,240,,
8573,8573,0,240,,
8573,8574,0,240,,
8573,8575,0,240,,
8573,8577,0,240,,
8573,8578,0,240,,
8575,10564,0,240,,
8575,8552,0,240,,
8575,8561,0,240,,
8575,8573,0,240,,
8575,8574,0,240,,
8575,8575,0,240,,
8575,8577,0,240,,
8575,8578,0,240,,
8577,10564,0,240,,
8577,8552,0,240,,
8577,8561,0,240,,
8577,8573,0,240,,
8577,8574,0,240,,
8577,8575,0,240,,
8578,10564,0,240,,
8578,8552,0,240,,
8578,8561,0,240,,
8578,8573,0,240,,
8578,8574,0,240,,
8578,8575,0,240,,
859,11302,2,420,,
859,11438,2,360,,
859,11535,2,420,,
859,12036,2,420,,
859,189,2,300,,
859,35,2,300,,
859,4881,2,420,,
859,78,2,360,,
859,8019,2,480,,
859,8035,2,480,,
859,859,0,240,,
859,9069,2,420,,
859,938,0,240,,
859,95,2,360,,
860,199,2,300,,
860,287,0,240,,
860,392,0,240,,
860,860,0,240,,
8605,4355,0,240,,
8605,8605,0,240,,
8617,9562,2,300,,
8617,9582,2,300,,
8622,2120,2,360,,
8622,779,2,300,,
8622,857,0,240,,
8622,887,2,300,,
863,1977,0,240,,
863,2057,0,240,,
863,774,0,240,,
863,863,0,240,,
8638,4611,0,240,,
8642,8642,0,240,,
8643,8643,0,240,,
8644,1423,0,240,,
8644,1451,2,300,,
8654,11592,0,240,,
8654,5805,0,240,,
8654,5826,0,240,,
8659,10021,2,480,,
8659,8679,2,120,,
8659,8680,2,120,,
8659,8748,0,240,,
8659,8757,0,240,,
8672,12227,0,240,,
8672,8657,0,240,,
8672,8676,0,240,,
8672,8685,0,240,,
8672,8687,0,240,,
8672,8688,0,240,,
8672,8689,0,240,,
8672,8690,0,240,,
8672,8746,0,240,,
8672,8755,0,240,,
8673,8673,0,240,,
8673,8674,0,240,,
8673,8743,2,420,,
8673,8751,0,240,,
8673,8760,0,240,,
8673,9505,0,240,,
8674,8673,0,240,,
8674,8751,2,300,,
8674,8760,2,300,,
8674,9505,0,240,,
8679,10021,2,480,,
8679,8659,0,240,,
8679,8680,0,240,,
8679,8748,0,240,,
8679,8757,0,240,,
8680,10021,2,480,,
8680,8659,0,240,,
8680,8679,2,120,,
8680,8748,0,240,,
8680,8757,0,240,,
8683,10017,2,300,,
8683,10018,0,240,,
8683,8683,0,240,,
8683,8683,4,0,14541928,14540960
8683,8683,4,0,14541929,14540949
8683,8683,4,0,14541930,14540986
8683,8683,4,0,14541931,14540951
8683,8683,4,0,14541932,14540952
8683,8683,4,0,14541933,14540954
8683,8683,4,0,14541934,14540947
8683,8683,4,0,14541935,14540984
8683,8683,4,0,14541936,14540985
8683,8683,4,0,14541937,14540989
8683,8683,4,0,14541938,14540961
8683,8683,4,0,14541939,14540962
8683,8683,4,0,14541940,14540963
8683,8683,4,0,14541941,14540948
8683,8683,4,0,14541942,14540990
8683,8683,4,0,14541943,14540991
8683,8683,4,0,14541944,14540992
8683,8683,4,0,14541945,14540955
8683,8683,4,0,14541946,14540945
8683,8683,4,0,14541947,14540996
8683,8683,4,0,14541948,14540993
8683,8683,4,0,14541949,14540994
8683,8683,4,0,14541950,14540995
8683,8683,4,0,14541951,14540953
8683,8683,4,0,14541952,14540950
8683,8683,4,0,14541953,14540972
8683,8683,4,0,14541954,14540964
8683,8683,4,0,14541955,14540965
8683,8683,4,0,14541956,14540966
8683,8683,4,0,14541957,14540967
8683,8683,4,0,14541958,14540968
8683,8683,4,0,14541959,14540969
8683,8683,4,0,14541960,14540970
8683,8683,4,0,14541961,14540946
8683,8683,4,0,14541962,14540971
8683,8683,4,0,14541963,14540973
8683,8683,4,0,14541964,14540987
8683,8683,4,0,14541965,14540975
8683,8683,4,0,14541966,14540976
8683,8683,4,0,14541967,14540977
8683,8683,4,0,14541968,14540978
8683,8683,4,0,14541969,14540979
8683,8683,4,0,14541970,14540980
8683,8683,4,0,14541971,14540981
8683,8683,4,0,14541972,14540982
8683,8683,4,0,14541973,14540974
8683,8683,4,0,14541974,14540956
8683,8683,4,0,14541975,14540988
8683,8683,4,0,14541976,14540958
8683,8683,4,0,14541977,14540959
8683,8683,4,0,14541978,14540983
8683,8683,4,0,14541979,14540957
8683,8683,4,0,14542017,14541064
8683,8683,4,0,14542018,14541061
8683,8683,4,0,14542019,14541063
8683,8683,4,0,14542020,14541060
8683,8683,4,0,14542021,14541036
8683,8683,4,0,14542022,14541068
8683,8683,4,0,14542023,14541033
8683,8683,4,0,14542024,14541066
8683,8683,4,0,14542025,14541065
8683,8683,4,0,14542026,14541067
8683,8683,4,0,14542027,14541056
8683,8683,4,0,14542028,14541045
8683,8683,4,0,14542029,14541043
8683,8683,4,0,14542030,14541042
8683,8683,4,0,14542031,14541041
8683,8683,4,0,14542032,14541040
8683,8683,4,0,14542033,14541039
8683,8683,4,0,14542034,14541038
8683,8683,4,0,14542035,14541035
8683,8683,4,0,14542036,14541037
8683,8683,4,0,14542037,14541047
8683,8683,4,0,14542038,14541062
8683,8683,4,0,14542039,14541044
8683,8683,4,0,14542040,14541057
8683,8683,4,0,14542041,14541050
8683,8683,4,0,14542042,14541054
8683,8683,4,0,14542043,14541053
8683,8683,4,0,14542044,14541052
8683,8683,4,0,14542045,14541051
8683,8683,4,0,14542046,14541058
8683,8683,4,0,14542047,14541059
8683,8683,4,0,14542048,14541048
8683,8683,4,0,14542049,14541034
8683,8683,4,0,14542050,14541049
8683,8683,4,0,14542051,14541055
8683,8683,4,0,14542052,14541046
8683,8683,4,0,14542087,14541104
8683,8683,4,0,14542088,14541120
8683,8683,4,0,14542089,14541117
8683,8683,4,0,14542090,14541109
8683,8683,4,0,14542091,14541135
8683,8683,4,0,14542092,14541115
8683,8683,4,0,14542093,14541107
8683,8683,4,0,14542094,14541108
8683,8683,4,0,14542095,14541110
8683,8683,4,0,14542096,14541134
8683,8683,4,0,14542097,14541133
8683,8683,4,0,14542098,14541118
8683,8683,4,0,14542099,14541132
8683,8683,4,0,14542100,14541131
8683,8683,4,0,14542101,14541130
8683,8683,4,0,14542102,14541129
8683,8683,4,0,14542103,14541128
8683,8683,4,0,14542104,14541106
8683,8683,4,0,14542105,14541116
8683,8683,4,0,14542106,14541126
8683,8683,4,0,14542107,14541125
8683,8683,4,0,14542108,14541123
8683,8683,4,0,14542109,14541122
8683,8683,4,0,14542110,14541124
8683,8683,4,0,14542111,14541114
8683,8683,4,0,14542112,14541113
8683,8683,4,0,14542113,14541119
8683,8683,4,0,14542114,14541111
8683,8683,4,0,14542115,14541112
8683,8683,4,0,14542116,14541105
8683,8683,4,0,14542117,14541103
8683,8683,4,0,14542118,14541127
8683,8683,4,0,14542119,14541121
8683,8697,0,240,,
8683,8749,0,240,,
8683,8758,0,240,,
8687,12227,0,240,,
8687,8657,0,240,,
8687,8672,0,240,,
8687,8676,0,240,,
8687,8685,0,240,,
8687,8687,0,240,,
8687,8688,0,240,,
8687,8689,0,240,,
8687,8690,0,240,,
8687,8691,0,240,,
8687,8746,0,240,,
8687,8755,0,240,,
8688,8689,0,240,,
8689,8688,0,240,,
869,1018,0,240,,
8691,12227,0,240,,
8691,8657,0,240,,
8691,8672,0,240,,
8691,8676,0,240,,
8691,8685,0,240,,
8691,8687,0,240,,
8691,8688,0,240,,
8691,8689,0,240,,
8691,8690,0,240,,
8691,8691,0,240,,
8691,8746,0,240,,
8691,8755,0,240,,
8697,10017,2,360,,
8697,10018,0,240,,
8697,8683,0,240,,
8697,8697,0,240,,
8697,8697,4,0,14540896,14541896
8697,8697,4,0,14540897,14541912
8697,8697,4,0,14540898,14541897
8697,8697,4,0,14540899,14541879
8697,8697,4,0,14540900,14541913
8697,8697,4,0,14540901,14541914
8697,8697,4,0,14540902,14541915
8697,8697,4,0,14540903,14541916
8697,8697,4,0,14540904,14541917
8697,8697,4,0,14540905,14541918
8697,8697,4,0,14540906,14541920
8697,8697,4,0,14540907,14541921
8697,8697,4,0,14540908,14541922
8697,8697,4,0,14540909,14541923
8697,8697,4,0,14540910,14541924
8697,8697,4,0,14540911,14541882
8697,8697,4,0,14540912,14541902
8697,8697,4,0,14540913,14541903
8697,8697,4,0,14540914,14541904
8697,8697,4,0,14540915,14541905
8697,8697,4,0,14540916,14541906
8697,8697,4,0,14540917,14541907
8697,8697,4,0,14540918,14541884
8697,8697,4,0,14540919,14541885
8697,8697,4,0,14540920,14541886
8697,8697,4,0,14540921,14541919
8697,8697,4,0,14540922,14541910
8697,8697,4,0,14540923,14541911
8697,8697,4,0,14540924,14541926
8697,8697,4,0,14540925,14541900
8697,8697,4,0,14540926,14541883
8697,8697,4,0,14540927,14541887
8697,8697,4,0,14540928,14541889
8697,8697,4,0,14540929,14541890
8697,8697,4,0,14540930,14541880
8697,8697,4,0,14540931,14541881
8697,8697,4,0,14540932,14541878
8697,8697,4,0,14540933,14541888
8697,8697,4,0,14540934,14541908
8697,8697,4,0,14540935,14541925
8697,8697,4,0,14540936,14541909
8697,8697,4,0,14540937,14541899
8697,8697,4,0,14540938,14541901
8697,8697,4,0,14540939,14541898
8697,8697,4,0,14540940,14541891
8697,8697,4,0,14540941,14541892
8697,8697,4,0,14540942,14541893
8697,8697,4,0,14540943,14541894
8697,8697,4,0,14540944,14541895
8697,8697,4,0,14540997,14542016
8697,8697,4,0,14540998,14542015
8697,8697,4,0,14540999,14541992
8697,8697,4,0,14541000,14541995
8697,8697,4,0,14541001,14542006
8697,8697,4,0,14541002,14541991
8697,8697,4,0,14541003,14541994
8697,8697,4,0,14541004,14542014
8697,8697,4,0,14541005,14542013
8697,8697,4,0,14541006,14542012
8697,8697,4,0,14541007,14541993
8697,8697,4,0,14541008,14541982
8697,8697,4,0,14541009,14542009
8697,8697,4,0,14541010,14541987
8697,8697,4,0,14541011,14541986
8697,8697,4,0,14541012,14541985
8697,8697,4,0,14541013,14541984
8697,8697,4,0,14541014,14542004
8697,8697,4,0,14541015,14542008
8697,8697,4,0,14541016,14542007
8697,8697,4,0,14541017,14541988
8697,8697,4,0,14541018,14542011
8697,8697,4,0,14541019,14542010
8697,8697,4,0,14541020,14541989
8697,8697,4,0,14541021,14542005
8697,8697,4,0,14541022,14541990
8697,8697,4,0,14541023,14541983
8697,8697,4,0,14541024,14542003
8697,8697,4,0,14541025,14542002
8697,8697,4,0,14541026,14542001
8697,8697,4,0,14541027,14542000
8697,8697,4,0,14541028,14541998
8697,8697,4,0,14541029,14541999
8697,8697,4,0,14541030,14541997
8697,8697,4,0,14541031,14541996
8697,8697,4,0,14541032,14541981
8697,8697,4,0,14541069,14542076
8697,8697,4,0,14541070,14542086
8697,8697,4,0,14541071,14542056
8697,8697,4,0,14541072,14542066
8697,8697,4,0,14541073,14542068
8697,8697,4,0,14541074,14542061
8697,8697,4,0,14541075,14542055
8697,8697,4,0,14541076,14542054
8697,8697,4,0,14541077,14542053
8697,8697,4,0,14541078,14542065
8697,8697,4,0,14541079,14542064
8697,8697,4,0,14541080,14542072
8697,8697,4,0,14541081,14542062
8697,8697,4,0,14541082,14542057
8697,8697,4,0,14541083,14542060
8697,8697,4,0,14541084,14542070
8697,8697,4,0,14541085,14542069
8697,8697,4,0,14541086,14542067
8697,8697,4,0,14541087,14542085
8697,8697,4,0,14541088,14542084
8697,8697,4,0,14541089,14542083
8697,8697,4,0,14541090,14542082
8697,8697,4,0,14541091,14542080
8697,8697,4,0,14541092,14542079
8697,8697,4,0,14541093,14542078
8697,8697,4,0,14541094,14542077
8697,8697,4,0,14541095,14542071
8697,8697,4,0,14541096,14542063
8697,8697,4,0,14541097,14542075
8697,8697,4,0,14541098,14542074
8697,8697,4,0,14541099,14542073
8697,8697,4,0,14541100,14542058
8697,8697,4,0,14541101,14542059
8697,8697,4,0,14541102,14542081
8697,8749,0,240,,
8697,8758,0,240,,
8699,2943,2,300,,
8703,10029,2,420,,
8703,9510,2,360,,
8703,9511,2,360,,
8710,2881,2,120,,
8710,2899,2,120,,
8710,8710,2,120,,
8737,8701,2,300,,
8738,8743,2,420,,
8742,1782,0,240,,
8742,8742,0,240,,
8743,8673,2,360,,
8743,8674,2,360,,
8743,8743,0,240,,
8743,9505,2,360,,
8746,12227,0,240,,
8746,8657,0,240,,
8746,8672,0,240,,
8746,8676,0,240,,
8746,8685,0,240,,
8746,8687,0,240,,
8746,8688,0,240,,
8746,8689,0,240,,
8746,8690,0,240,,
8746,8691,0,240,,
8746,8746,2,60,,
8746,8755,2,120,,
8747,10971,0,240,,
8747,10972,0,240,,
8747,8747,2,60,,
8747,8756,0,240,,
8747,9952,0,240,,
8748,8659,0,240,,
8748,8679,0,240,,
8748,8680,0,240,,
8749,10017,0,240,,
8749,8683,2,300,,
8749,8697,0,240,,
8750,11874,0,240,,
8750,11876,0,240,,
8750,12567,2,300,,
8750,1401,2,300,,
8751,8673,0,240,,
8751,8674,2,300,,
8751,9505,2,300,,
8752,11095,2,300,,
8752,8860,0,240,,
8752,906,2,360,,
8752,911,2,360,,
8753,1091,2,300,,
8753,8907,0,240,,
8754,11588,2,360,,
8754,11589,2,300,,
8754,11606,2,300,,
8754,1231,2,300,,
8754,8044,2,360,,
8754,8073,2,360,,
8754,8913,2,360,,
8755,8657,0,240,,
8755,8672,0,240,,
8755,8676,0,240,,
8755,8685,0,240,,
8755,8687,0,240,,
8755,8688,0,240,,
8755,8689,0,240,,
8755,8690,0,240,,
8755,8691,0,240,,
8756,10971,0,240,,
8756,10972,0,240,,
8756,8756,2,60,,
8756,9952,0,240,,
8757,8659,0,240,,
8757,8679,0,240,,
8757,8680,0,240,,
8758,10017,0,240,,
8758,8683,2,300,,
8758,8697,0,240,,
8759,11697,2,540,,
8759,11874,0,240,,
8759,11876,0,240,,
8759,12567,2,300,,
8759,1401,2,300,,
8760,8673,0,240,,
8760,8674,2,300,,
8760,9505,2,300,,
8761,11095,2,300,,
8761,8860,0,240,,
8762,1091,2,300,,
8762,8907,0,240,,
8763,11588,2,360,,
8763,1231,2,300,,
8763,8044,2,360,,
8763,8073,2,360,,
8763,8913,2,360,,
8797,3407,0,240,,
8797,8797,0,240,,
8800,11291,2,420,,
8800,8604,2,360,,
8818,3443,2,300,,
8820,3518,0,240,,
8820,8847,0,240,,
8828,3444,2,300,,
8841,8841,0,240,,
8845,8845,0,240,,
8847,3410,0,240,,
8847,3518,0,240,,
8847,8820,0,240,,
8847,8847,0,240,,
8849,3375,0,240,,
8850,3572,0,240,,
8852,6923,0,240,,
8852,8852,0,240,,
8852,9572,0,240,,
8853,8735,0,240,,
8854,11704,0,240,,
8854,13013,0,240,,
8854,5436,0,240,,
8854,5542,0,240,,
8854,6139,0,240,,
8854,6174,0,240,,
8854,6195,2,300,,
8854,6340,2,300,,
8854,8854,0,240,,
8860,8752,0,240,,
8860,8761,0,240,,
887,1143,0,240,,
887,12749,2,300,,
887,176,2,300,,
887,8622,2,300,,
8886,3373,0,240,,
8886,8886,0,240,,
8907,8753,0,240,,
8907,8762,0,240,,
8913,8754,2,360,,
8913,8763,2,360,,
8916,11588,0,240,,
8916,1231,0,240,,
8916,8044,2,360,,
8916,8073,2,360,,
8916,8754,2,300,,
8916,8763,2,300,,
8916,8913,0,240,,
892,1301,0,240,,
892,1361,0,240,,
8922,10412,2,300,,
8922,10413,2,300,,
8922,8922,0,240,,
8928,7073,2,300,,
8928,8928,4,0,14570418,14570538
8928,8928,4,0,14570419,14570539
8928,8928,4,0,14570420,14570540
8928,8928,4,0,14570421,14570541
8928,8928,4,0,14570422,14570542
8928,8928,4,0,14570423,14570543
8928,8928,4,0,14570424,14570544
8928,8928,4,0,14570425,14570545
8928,8928,4,0,14570426,14570546
8928,8928,4,0,14570427,14570547
8928,8928,4,0,14570428,14570548
8928,8928,4,0,14570429,14570549
8928,8928,4,0,14570430,14570550
8928,8928,4,0,14570431,14570551
8928,8928,4,0,14570432,14570552
8928,8928,4,0,14570433,14570553
8928,8928,4,0,14570434,14570554
8928,8928,4,0,14570435,14570555
8928,8928,4,0,14570454,14570582
8928,8928,4,0,14570455,14570583
8928,8928,4,0,14570456,14570584
8928,8928,4,0,14570457,14570585
8928,8928,4,0,14570458,14570586
8928,8928,4,0,14570459,14570587
8928,8928,4,0,14570460,14570588
8928,8928,4,0,14570461,14570573
8928,8928,4,0,14570462,14570574
8928,8928,4,0,14570463,14570575
8928,8928,4,0,14570464,14570576
8928,8928,4,0,14570465,14570577
8928,8928,4,0,14570466,14570578
8928,8928,4,0,14570467,14570579
8928,8928,4,0,14570468,14570580
8928,8928,4,0,14570469,14570581
8928,8928,4,0,14570470,14570589
8928,8928,4,0,14570488,14570611
8928,8928,4,0,14570489,14570610
8928,8928,4,0,14570490,14570609
8928,8928,4,0,14570491,14570608
8928,8928,4,0,14570492,14570607
8928,8928,4,0,14570493,14570606
8928,8928,4,0,14570494,14570619
8928,8928,4,0,14570495,14570618
8928,8928,4,0,14570496,14570612
8928,8928,4,0,14570497,14570616
8928,8928,4,0,14570498,14570615
8928,8928,4,0,14570499,14570617
8928,8928,4,0,14570500,14570614
8928,8928,4,0,14570501,14570613
8928,8928,4,0,14570502,14570620
8928,8928,4,0,14570503,14570621
8936,12931,2,300,,
8936,7186,0,240,,
8936,7200,0,240,,
8936,8936,0,240,,
8940,7087,0,240,,
8945,7076,0,240,,
8945,7152,2,300,,
8945,8945,0,240,,
8948,8948,0,240,,
8960,7357,2,300,,
8970,8970,4,0,14563123,14563012
8970,8970,4,0,14563124,14563013
8970,8970,4,0,14563125,14562989
8970,8970,4,0,14563126,14562991
8970,8970,4,0,14563127,14563014
8970,8970,4,0,14563128,14562999
8970,8970,4,0,14563129,14562998
8970,8970,4,0,14563130,14563000
8970,8970,4,0,14563131,14563001
8970,8970,4,0,14563132,14563002
8970,8970,4,0,14563133,14563003
8970,8970,4,0,14563134,14563004
8970,8970,4,0,14563135,14563005
8970,8970,4,0,14563136,14563006
8970,8970,4,0,14563137,14563007
8970,8970,4,0,14563138,14563015
8970,8970,4,0,14563139,14562992
8970,8970,4,0,14563140,14562993
8970,8970,4,0,14563141,14562994
8970,8970,4,0,14563142,14562995
8970,8970,4,0,14563143,14562996
8970,8970,4,0,14563144,14562997
8970,8970,4,0,14563145,14563008
8970,8970,4,0,14563148,14562990
8970,8970,4,0,14563149,14563009
8970,8970,4,0,14563150,14563010
8970,8970,4,0,14563151,14563011
8970,8970,4,0,14563166,14563044
8970,8970,4,0,14563167,14563045
8970,8970,4,0,14563168,14563046
8970,8970,4,0,14563169,14563047
8970,8970,4,0,14563170,14563048
8970,8970,4,0,14563171,14563050
8970,8970,4,0,14563172,14563051
8970,8970,4,0,14563173,14563052
8970,8970,4,0,14563174,14563053
8970,8970,4,0,14563175,14563054
8970,8970,4,0,14563176,14563055
8970,8970,4,0,14563177,14563056
8970,8970,4,0,14563178,14563057
8970,8970,4,0,14563179,14563049
8970,8970,4,0,14563191,14563074
8970,8970,4,0,14563192,14563075
8970,8970,4,0,14563193,14563076
8970,8970,4,0,14563194,14563078
8970,8970,4,0,14563195,14563079
8970,8970,4,0,14563196,14563080
8970,8970,4,0,14563197,14563081
8970,8970,4,0,14563198,14563071
8970,8970,4,0,14563199,14563072
8970,8970,4,0,14563200,14563073
8975,10554,2,300,,
898,690,0,240,,
898,728,0,240,,
8989,11232,2,300,,
8989,8989,0,240,,
8989,9020,0,240,,
8989,9492,2,480,,
902,1054,2,300,,
902,1092,0,240,,
9022,11075,0,240,,
9022,11076,0,240,,
9023,11075,0,240,,
9043,1863,0,240,,
9043,1888,0,240,,
9051,1301,0,240,,
9051,1361,0,240,,
9054,934,0,240,,
906,11095,0,240,,
906,1697,0,240,,
906,1721,0,240,,
906,8761,2,420,,
9062,12395,2,300,,
9062,6095,2,300,,
9062,6133,2,300,,
908,1754,0,240,,
908,2123,0,240,,
91,21,0,240,,
9103,2156,2,300,,
911,11095,0,240,,
911,1697,0,240,,
911,1721,0,240,,
9112,12681,2,420,,
9112,12948,2,300,,
9112,409,2,360,,
9112,44,2,300,,
9112,4882,2,300,,
9112,76,2,480,,
9112,8040,2,420,,
9112,8077,2,420,,
9112,8535,2,300,,
9124,1519,0,240,,
9124,1592,0,240,,
9124,210,2,300,,
9124,9124,0,240,,
9125,1410,0,240,,
9125,1461,0,240,,
9136,11403,2,300,,
9136,12721,0,240,,
9136,218,2,360,,
9136,329,2,360,,
9136,545,0,240,,
9136,9136,0,240,,
915,1054,2,300,,
915,1092,0,240,,
9174,3900,2,300,,
9178,10138,2,300,,
9179,3943,0,240,,
9179,3944,2,300,,
9179,9179,0,240,,
9179,9179,4,0,14548498,14548324
9179,9179,4,0,14548499,14548328
9179,9179,4,0,14548500,14548329
9179,9179,4,0,14548501,14548330
9179,9179,4,0,14548502,14548331
9179,9179,4,0,14548503,14548332
9179,9179,4,0,14548504,14548333
9179,9179,4,0,14548505,14548334
9179,9179,4,0,14548506,14548335
9179,9179,4,0,14548507,14548361
9179,9179,4,0,14548508,14548337
9179,9179,4,0,14548509,14548338
9179,9179,4,0,14548510,14548339
9179,9179,4,0,14548511,14548340
9179,9179,4,0,14548512,14548325
9179,9179,4,0,14548513,14548326
9179,9179,4,0,14548514,14548368
9179,9179,4,0,14548515,14548360
9179,9179,4,0,14548516,14548342
